ticker,earn_date,sig,entry_date,entry,first12,mcap_pit,tier,sector,industry,profitable,lumpy,val_ok,rev_yoy,pe,ps,ret6,xs6,ret12,xs12,ret24,xs24
AEIS,2022-11-01,S1+S2b,2022-11-02,79.28,False,2.965,mid,Industrials,Electrical Equipment & Parts,True,False,True,0.492,16.8,1.7,0.0926,-0.0126,0.1044,-0.0628,0.3762,-0.1921
AEIS,2024-10-30,S1,2024-10-31,108.07,True,4.071,mid,Industrials,Electrical Equipment & Parts,True,False,False,-0.087,67.9,2.8,-0.101,-0.0824,0.8739,0.6599,,
AEIS,2025-04-30,S1,2025-05-01,108.03,False,4.094,mid,Industrials,Electrical Equipment & Parts,True,True,False,0.235,135.5,2.8,0.8746,0.6463,2.6004,2.2952,,
AENT,2024-02-08,S2a,2024-02-09,1.75,True,0.089,micro,Communication Services,Entertainment,False,False,True,-0.044,,0.1,0.0571,-0.013,2.0229,1.8006,2.9429,2.5241
AENT,2024-11-12,S2a,2024-11-13,4.63,False,0.236,micro,Communication Services,Entertainment,True,True,False,0.01,95.4,0.2,-0.4298,-0.4187,0.4384,0.2994,,
AEO,2021-06-02,S1+S2b,2021-06-03,29.0,True,4.863,mid,Consumer Cyclical,Apparel Retail,False,False,True,0.875,,1.4,-0.202,-0.2917,-0.6058,-0.599,-0.6515,-0.7043
AES,2021-02-25,S2a,2021-02-26,21.71,True,14.446,large,Utilities,Utilities - Diversified,True,True,False,0.053,314.0,1.5,-0.0907,-0.2717,-0.1852,-0.3514,-0.0135,-0.0903
AES,2021-08-04,S2a,2021-08-05,20.55,False,13.694,large,Utilities,Utilities - Diversified,False,True,True,0.218,,1.3,-0.1066,-0.1292,0.0021,0.0529,-0.1651,-0.2077
AESI,2024-08-06,S2b,2024-08-07,17.78,True,1.954,small,Energy,Oil & Gas Equipment & Services,False,False,True,0.777,,2.4,0.1243,-0.0414,-0.3502,-0.5843,,
AESI,2024-10-29,S2b,2024-10-30,18.63,False,2.047,mid,Energy,Oil & Gas Equipment & Services,True,False,True,0.931,27.3,2.2,-0.3023,-0.2645,-0.3522,-0.5386,,
AEVA,2021-11-12,S2b,2021-11-15,45.0,True,9.609,mid,Technology,Software - Infrastructure,False,False,False,0.791,,1152.5,-0.6444,-0.5061,-0.7467,-0.6121,-0.9342,-0.9262
AEVA,2022-05-09,S2b,2022-05-10,14.35,False,3.109,mid,Technology,Software - Infrastructure,False,False,False,2.692,,412.9,-0.3728,-0.3701,-0.6167,-0.6687,-0.7666,-1.1129
AEVA,2024-05-09,S1+S2b,2024-05-10,3.35,True,0.177,micro,Technology,Software - Infrastructure,False,False,False,0.835,,36.8,0.2418,0.0849,2.3194,2.2221,3.6358,3.1818
AEVA,2024-08-08,S1+S2b,2024-08-09,2.87,False,0.153,micro,Technology,Software - Infrastructure,False,False,False,1.708,,26.9,0.4286,0.2864,3.5923,3.382,,
AEVA,2024-11-07,S1+S2b,2024-11-08,4.32,False,0.233,micro,Technology,Software - Infrastructure,False,False,False,1.778,,32.4,1.3588,1.4081,2.0231,1.8878,,
AEVA,2025-05-15,S1超,2025-05-16,18.44,True,1.013,small,Technology,Software - Infrastructure,False,False,False,0.598,,104.1,-0.5016,-0.6283,0.1104,-0.1479,,
AEYE,2022-08-09,S2b,2022-08-10,6.73,True,0.077,micro,Technology,Software - Application,False,False,True,0.257,,2.9,-0.0698,-0.0499,-0.1114,-0.1905,2.2021,1.8943
AFG,2021-05-07,S2b,2021-05-10,75.75,True,6.448,mid,Financial,Insurance - Property & Casualty,True,False,True,0.43,4.4,0.8,0.3372,0.2207,0.4007,0.4332,0.2761,0.2583
AFRM,2022-02-14,S2b,2022-02-15,44.8,True,2.654,mid,Financial,Credit Services,False,False,True,0.391,,5.4,-0.1424,-0.1109,-0.6719,-0.6149,-0.0723,-0.2333
AFRM,2023-11-08,S2b,2023-11-09,24.86,True,1.473,small,Financial,Credit Services,False,False,True,0.283,,2.3,0.4002,0.1926,0.8697,0.4722,2.0607,1.4494
AFRM,2024-02-08,S2b,2024-02-09,43.86,False,2.598,mid,Financial,Credit Services,False,False,True,0.395,,3.6,-0.42,-0.4901,0.7727,0.5504,0.3212,-0.0976
AFRM,2025-02-06,S2a+S2b,2025-02-07,75.22,True,4.456,mid,Financial,Credit Services,False,False,True,0.331,,4.7,0.0497,-0.009,-0.2418,-0.4049,,
AFRM,2025-05-09,S2a+S2b,2025-05-12,53.74,False,3.184,mid,Financial,Credit Services,False,False,True,0.398,,3.2,0.4691,0.2902,0.2175,-0.0632,,
AGCO,2021-08-06,S1超+S2b,2021-08-09,117.14,True,8.831,mid,Industrials,Farm & Heavy Construction Machinery,True,False,True,0.435,13.4,0.9,-0.0335,-0.0753,-0.1802,-0.1238,0.0449,0.0057
AGCO,2023-08-08,S2b,2023-08-09,122.4,True,9.165,mid,Industrials,Farm & Heavy Construction Machinery,True,False,True,0.298,9.5,0.7,-0.106,-0.2389,-0.3013,-0.5137,-0.1135,-0.581
AGEN,2021-11-09,S2b,2021-11-10,84.99,True,0.021,nano,Healthcare,Biotechnology,False,False,True,16.055,,0.1,-0.6166,-0.4831,-0.4342,-0.2984,-0.847,-0.827
AGIO,2023-11-02,S2b,2023-11-03,22.49,True,1.257,small,Healthcare,Biotechnology,False,False,False,1.104,,54.1,0.5358,0.3511,0.9933,0.6648,0.7843,0.1717
AGIO,2024-10-31,S2a,2024-11-01,44.87,False,2.559,mid,Healthcare,Biotechnology,True,False,True,0.212,3.8,77.1,-0.3105,-0.2947,-0.0363,-0.2453,,
AGL,2022-05-05,S2a+S2b,2022-05-06,441.75,True,179.23,large,Healthcare,Medical Care Facilities,False,False,False,0.582,,88.5,-0.013,0.0555,0.3871,0.367,-0.7267,-1.0222
AGL,2022-11-03,S2b,2022-11-04,433.0,False,178.284,large,Healthcare,Medical Care Facilities,False,True,False,0.515,,72.0,0.4024,0.3169,-0.1536,-0.3268,-0.8458,-1.4045
AGL,2023-05-09,S2a+S2b,2023-05-10,624.75,True,258.937,mega,Healthcare,Medical Care Facilities,False,True,False,0.739,,82.1,-0.547,-0.622,-0.7923,-1.0722,-0.8844,-1.2887
AGL,2023-11-02,S2b,2023-11-03,366.5,False,148.792,large,Healthcare,Medical Care Facilities,False,True,False,0.75,,35.5,-0.6705,-0.8552,-0.8179,-1.1464,-0.9447,-1.5574
AGL,2025-05-06,S2a,2025-05-07,84.75,True,35.004,large,Healthcare,Medical Care Facilities,False,False,True,-0.045,,5.8,-0.8032,-1.0058,-0.2842,-0.6029,,
AGNT,2021-03-11,S2b,2021-03-12,48.37,True,6.972,mid,Real Estate,Real Estate Services,True,False,True,1.224,323.4,3.9,-0.1231,-0.2638,-0.5643,-0.6445,-0.7701,-0.7771
AGNT,2021-08-04,S2b,2021-08-05,45.57,False,6.672,mid,Real Estate,Real Estate Services,True,False,True,1.828,102.4,2.4,-0.4477,-0.4702,-0.6891,-0.6383,-0.499,-0.5416
AGO,2022-05-06,S2b,2022-05-09,52.12,True,3.39,mid,Financial,Insurance - Specialty,True,False,True,0.417,17.7,34.2,0.0693,0.1218,-0.0374,-0.087,0.4918,0.144
AGO,2023-08-09,S2b,2023-08-10,57.88,True,3.406,mid,Financial,Insurance - Specialty,True,False,True,0.286,20.0,37.8,0.3759,0.2433,0.2473,0.0353,0.4052,-0.0589
AGPU,2021-05-12,S1,2021-05-13,252.0,True,12.296,large,Technology,Software - Infrastructure,False,False,False,-0.05,,9925.9,0.369,0.2228,-0.1679,-0.1599,-0.7744,-0.808
AGPU,2021-08-11,S2b,2021-08-12,309.0,False,20.189,large,Technology,Software - Infrastructure,False,False,False,0.916,,15600.9,-0.2621,-0.2583,-0.568,-0.5411,-0.7641,-0.7961
AGPU,2022-05-12,S1,2022-05-13,209.7,True,13.821,large,Technology,Software - Infrastructure,False,False,False,0.122,,10979.6,-0.6323,-0.6242,-0.7289,-0.7708,-0.8805,-1.2183
AGPU,2022-11-10,S2b,2022-11-11,77.4,False,6.069,mid,Technology,Software - Infrastructure,False,False,False,0.453,,4169.1,-0.2539,-0.2968,-0.3798,-0.5029,-0.845,-1.3917
AGPU,2023-08-10,S2b,2023-08-11,72.9,True,0.292,micro,Technology,Software - Infrastructure,False,False,False,0.319,,187.5,-0.3745,-0.5072,-0.7986,-1.0119,-0.8506,-1.3155
AGPU,2023-11-13,S1超+S2b,2023-11-14,46.5,False,0.188,micro,Technology,Software - Infrastructure,False,False,False,0.569,,98.7,-0.4387,-0.6133,-0.7613,-1.1015,-0.8606,-1.3967
AGPU,2024-05-14,S2b,2024-05-15,26.1,False,0.106,micro,Technology,Software - Infrastructure,False,False,False,0.749,,56.9,-0.6052,-0.7178,-0.3678,-0.4965,-0.7759,-1.2051
AGPU,2025-05-14,S2b,2025-05-15,16.5,True,0.147,micro,Technology,Software - Infrastructure,False,False,False,21.707,,199.3,-0.6073,-0.7518,-0.6455,-0.9117,,
AGX,2021-09-07,S1超,2021-09-08,44.8,True,0.706,small,Industrials,Engineering & Construction,True,False,True,0.52,18.3,1.5,-0.1648,-0.0942,-0.32,-0.2205,-0.0459,-0.0644
AGX,2023-12-06,S2b,2023-12-07,40.63,True,0.542,small,Industrials,Engineering & Construction,True,False,True,0.389,19.3,1.0,0.8464,0.6727,2.5823,2.2379,6.8424,6.3119
AGX,2024-06-06,S2b,2024-06-07,75.02,False,1.002,small,Industrials,Engineering & Construction,True,False,True,0.521,35.5,1.8,0.9402,0.7948,2.2219,2.0857,7.264,6.846
AGX,2024-09-05,S2b,2024-09-06,88.75,False,1.198,small,Industrials,Engineering & Construction,True,False,True,0.606,27.0,1.7,0.299,0.2323,1.3739,1.1612,,
AGX,2024-12-05,S1超,2024-12-06,145.55,True,1.975,small,Industrials,Engineering & Construction,True,False,True,0.569,33.2,2.5,0.6606,0.6686,1.1507,1.0089,,
AGYS,2021-07-29,S2a+S2b,2021-07-30,55.56,True,1.365,small,Technology,Software - Application,True,True,False,0.299,259.9,9.8,-0.315,-0.3479,-0.1307,-0.0836,0.3252,0.2491
AGYS,2022-10-28,S2b,2022-10-31,64.17,True,1.608,small,Technology,Software - Application,True,False,False,0.26,175.9,9.3,0.2299,0.1449,0.3369,0.237,0.559,0.0432
AGYS,2023-01-26,S2b,2023-01-27,83.02,False,2.091,mid,Technology,Software - Application,True,False,False,0.265,173.5,11.3,-0.1426,-0.2664,0.0643,-0.1554,0.0808,-0.4383
AHCO,2021-05-10,S2b,2021-05-11,24.52,True,0.176,micro,Healthcare,Medical Devices,False,True,True,1.518,,0.1,0.0196,-0.1073,-0.4233,-0.384,-0.5885,-0.6137
AHCO,2021-08-06,S2a+S2b,2021-08-09,24.87,False,0.179,micro,Healthcare,Medical Devices,True,True,True,1.658,6.3,0.1,-0.2766,-0.3185,-0.1057,-0.0494,-0.4061,-0.4453
AHR,2022-05-16,S2b,2024-02-07,12.09,True,2.171,mid,Real Estate,REIT - Healthcare Facilities,False,False,True,0.261,,3.6,0.2862,0.2383,1.3371,1.1155,2.9944,2.5737
AHR,2022-11-14,S2b,2024-02-07,12.09,False,2.171,mid,Real Estate,REIT - Healthcare Facilities,False,False,True,0.284,,1.7,0.2862,0.2383,1.3371,1.1155,2.9944,2.5737
AHR,2024-08-09,S2a,2024-08-12,16.22,False,2.913,mid,Real Estate,REIT - Healthcare Facilities,False,False,True,0.115,,1.7,0.6324,0.4937,1.4469,1.2267,,
AHRT,2022-08-05,S2b,2022-08-08,10.21,True,0.692,small,Real Estate,REIT - Diversified,True,False,True,1.459,14.5,6.5,-0.0561,-0.0591,-0.0734,-0.1777,-0.0496,-0.3737
AHRT,2022-11-09,S2b,2022-11-10,9.11,False,0.617,small,Real Estate,REIT - Diversified,True,False,True,2.944,8.9,3.9,-0.0166,-0.0714,-0.0911,-0.225,0.0518,-0.51
AHRT,2024-05-10,S2b,2024-05-13,9.63,True,0.645,small,Real Estate,REIT - Diversified,True,False,True,0.507,17.2,1.6,-0.0103,-0.1639,-0.3263,-0.4672,-0.3457,-0.8054
AHRT,2024-11-08,S1,2024-11-11,9.58,False,0.763,small,Real Estate,REIT - Diversified,True,False,True,0.15,39.9,1.7,-0.3277,-0.3076,-0.3726,-0.5272,,
AHRT,2025-05-09,S1,2025-05-12,6.44,False,0.516,small,Real Estate,REIT - Diversified,True,False,False,-0.633,54.9,1.3,-0.0959,-0.2748,-0.0114,-0.2921,,
AI,2021-12-02,S2b,2021-12-03,29.75,True,0.104,micro,Technology,Software - Infrastructure,False,False,True,0.409,,0.5,-0.3331,-0.2445,-0.5523,-0.4633,0.0188,-0.0197
AI,2022-03-03,S2b,2022-03-04,20.05,False,0.07,micro,Technology,Software - Infrastructure,False,False,True,0.421,,0.3,-0.2763,-0.1907,0.4204,0.47,0.6993,0.4763
AI,2024-02-29,S1,2024-03-01,35.87,True,0.126,micro,Technology,Software - Infrastructure,False,False,True,0.176,,0.4,-0.3493,-0.4554,-0.3463,-0.5197,-0.7589,-1.1303
AI,2024-09-05,S1,2024-09-06,21.3,False,0.075,micro,Technology,Software - Infrastructure,False,False,True,0.205,,0.2,0.0094,-0.0573,-0.2667,-0.4794,,
AI,2024-12-10,S1+S2b,2024-12-11,38.18,False,0.134,micro,Technology,Software - Infrastructure,False,False,True,0.288,,0.4,-0.3544,-0.3507,-0.583,-0.7313,,
AIFC,2021-05-17,S2a,2021-05-18,6.76,True,0.016,nano,Technology,Software - Infrastructure,False,False,True,0.026,,0.5,-0.2293,-0.377,-0.6953,-0.659,-0.8299,-0.8784
AIFC,2021-08-16,S2b,2021-08-17,6.24,False,0.015,nano,Technology,Software - Infrastructure,False,True,True,1.148,,0.4,-0.5337,-0.5246,-0.4744,-0.4489,-0.8782,-0.891
AIFC,2021-11-15,S1,2021-11-16,5.61,False,0.016,nano,Technology,Software - Infrastructure,False,True,True,-0.012,,0.4,-0.615,-0.4732,-0.6471,-0.5025,-0.9287,-0.918
AIFC,2022-05-12,S2a,2022-05-13,2.13,False,0.006,nano,Technology,Software - Infrastructure,False,True,True,0.075,,0.2,-0.0047,0.0034,-0.5164,-0.5584,0.8028,0.4651
AIFC,2023-11-14,S1,2023-11-15,0.4,True,0.002,nano,Technology,Software - Infrastructure,True,True,True,,0.2,,7.5,7.3134,4.275,3.9548,3.725,3.1921
AIFC,2024-05-03,S1,2024-05-06,4.13,False,0.031,nano,Technology,Software - Infrastructure,True,False,True,,4.0,,-0.3947,-0.546,0.3826,0.287,-0.77,-1.2251
AIG,2021-11-05,S2b,2021-11-08,53.11,True,44.391,large,Financial,Insurance - Diversified,True,False,True,0.256,7.5,0.9,0.0191,0.1644,0.0232,0.1963,0.1094,0.1479
AIG,2022-08-09,S2b,2022-08-10,50.18,False,38.701,large,Financial,Insurance - Diversified,True,False,True,0.352,4.3,0.7,0.1288,0.1488,0.127,0.048,0.3734,0.0655
AIN,2022-10-25,S1,2022-10-26,84.49,True,2.712,mid,Consumer Cyclical,Textile Manufacturing,True,False,True,0.121,25.0,2.7,-0.0217,-0.0891,-0.0803,-0.1773,-0.1802,-0.7406
AIOT,2021-08-10,S2b,2021-08-11,7.23,True,0.26,micro,Technology,Software - Infrastructure,False,False,True,0.302,,2.2,-0.4938,-0.493,-0.5657,-0.5255,-0.7109,-0.7461
AIOT,2022-11-09,S1,2022-11-10,2.57,True,0.093,micro,Technology,Software - Infrastructure,False,False,True,0.172,,0.7,0.2062,0.1514,-0.1946,-0.3285,1.1362,0.5744
AIOT,2023-05-10,S1+S2a,2023-05-11,2.92,False,0.106,micro,Technology,Software - Infrastructure,False,False,True,-0.01,,0.8,-0.2911,-0.368,0.7808,0.4987,0.976,0.5227
AIOT,2024-08-28,S2b,2024-08-29,4.88,True,0.525,small,Technology,Software - Infrastructure,False,False,True,1.35,,3.0,0.4447,0.3736,-0.043,-0.2127,,
AIOT,2024-11-12,S1超,2024-11-13,6.25,False,0.674,small,Technology,Software - Infrastructure,False,False,True,1.249,,3.1,-0.0576,-0.0465,-0.2016,-0.3406,,
AIOT,2025-02-10,S1超+S2b,2025-02-11,8.51,False,1.128,small,Technology,Software - Infrastructure,False,False,True,2.08,,3.9,-0.4841,-0.541,-0.5264,-0.683,,
AIP,2022-11-08,S2b,2022-11-09,4.62,True,0.154,micro,Technology,Semiconductors,False,False,True,0.406,,3.2,0.0108,-0.0968,-0.0238,-0.2017,0.7987,0.1527
AIP,2024-11-05,S1,2024-11-06,8.5,True,0.341,small,Technology,Semiconductors,False,False,True,0.108,,6.1,-0.2153,-0.1668,0.7518,0.6039,,
AIP,2025-05-13,S1+S2b,2025-05-14,7.51,False,0.311,small,Technology,Semiconductors,False,False,True,0.277,,5.3,0.8269,0.6768,3.972,3.6842,,
AIRG,2021-05-06,S2a+S2b,2021-05-07,21.51,True,0.215,micro,Technology,Communication Equipment,False,False,True,0.549,,4.1,-0.484,-0.6021,-0.5565,-0.5438,-0.7322,-0.7396
AIRG,2024-08-06,S1,2024-08-07,6.39,True,0.072,micro,Technology,Communication Equipment,False,False,True,-0.041,,1.2,0.0814,-0.0844,-0.3224,-0.5566,,
AIRG,2024-11-12,S1,2024-11-13,9.35,False,0.106,micro,Technology,Communication Equipment,False,False,True,0.176,,1.8,-0.5583,-0.5472,-0.6717,-0.8107,,
AIRG,2025-05-07,S1,2025-05-08,4.06,False,0.048,nano,Technology,Communication Equipment,False,False,True,-0.156,,0.8,0.0049,-0.1893,0.7562,0.4358,,
AIRS,2023-08-11,S2a,2023-08-14,7.72,True,0.438,small,Healthcare,Medical Care Facilities,False,True,True,0.122,,2.3,-0.101,-0.2221,-0.5142,-0.7447,-0.1917,-0.6693
AIRS,2024-05-10,S2a,2024-05-13,4.67,False,0.269,micro,Healthcare,Medical Care Facilities,True,True,False,0.039,43.9,1.4,0.5867,0.4331,-0.2463,-0.3872,-0.0021,-0.4618
AIRT,2021-02-12,S2a,2021-02-16,27.4,True,0.079,micro,Industrials,Conglomerates,False,False,True,-0.238,,0.4,0.2084,0.0616,-0.1004,-0.254,-0.1905,-0.2622
AIRT,2021-08-12,S2a,2021-08-13,33.5,False,0.097,micro,Industrials,Conglomerates,False,False,True,-0.0,,0.6,-0.2881,-0.2792,-0.5454,-0.5168,-0.3131,-0.349
AISP,2024-08-14,S2a,2024-08-15,2.86,True,0.068,micro,Technology,Software - Infrastructure,False,False,True,,,,1.2238,1.1143,0.7273,0.5494,,
AIV,2022-05-09,S2b,2022-05-10,1.89,True,0.283,micro,Real Estate,REIT - Residential,True,True,True,0.256,11.2,1.6,0.4359,0.4386,0.5762,0.5242,0.4857,0.1393
AKA,2023-05-10,S1,2023-05-11,4.78,True,0.617,small,Consumer Cyclical,Apparel Retail,False,False,True,-0.188,,1.1,0.3924,0.3155,3.9351,3.653,0.8195,0.3662
AKA,2023-08-09,S1,2023-08-10,5.26,False,0.678,small,Consumer Cyclical,Apparel Retail,False,False,True,-0.142,,1.2,0.8343,0.7018,2.0898,1.8778,1.1119,0.6478
AKBA,2022-08-04,S2a+S2b,2022-08-05,0.4,True,0.073,micro,Healthcare,Drug Manufacturers - Specialty & Generic,False,False,True,1.396,,0.3,1.7089,1.709,3.1013,3.003,2.0,1.7105
AKBA,2025-05-08,S2a+S2b,2025-05-09,2.55,True,0.667,small,Healthcare,Drug Manufacturers - Specialty & Generic,False,False,True,0.758,,3.9,-0.3451,-0.5595,-0.5451,-0.8671,,
ALAB,2025-05-07,S2a,2025-05-08,71.64,True,11.814,large,Technology,Semiconductors,False,False,False,1.443,,28.5,1.31,1.1158,1.7888,1.4685,,
ALB,2022-05-04,S2b,2022-05-05,224.05,True,26.239,large,Basic Materials,Specialty Chemicals,True,True,True,0.36,68.9,7.4,0.2085,0.2913,-0.2354,-0.2494,-0.4379,-0.7258
ALB,2022-08-03,S2b,2022-08-04,222.87,False,26.104,large,Basic Materials,Specialty Chemicals,True,True,True,0.912,37.7,6.2,0.2264,0.2221,-0.1426,-0.239,-0.6378,-0.9252
ALB,2022-11-02,S2b,2022-11-03,260.85,False,30.557,large,Basic Materials,Specialty Chemicals,True,False,True,1.519,26.2,5.5,-0.368,-0.4771,-0.5304,-0.7205,-0.6257,-1.2068
ALCO,2021-02-04,S1,2021-02-05,27.47,True,0.206,micro,Consumer Defensive,Farm Products,True,False,True,0.248,7.7,2.0,0.2346,0.0877,0.1234,-0.0493,-0.0536,-0.1422
ALCO,2021-08-05,S2b,2021-08-06,33.41,False,0.251,micro,Consumer Defensive,Farm Products,True,False,True,0.336,4.7,1.9,-0.0653,-0.0829,-0.0696,-0.0173,-0.2662,-0.3161
ALCO,2023-08-03,S2a,2023-08-04,24.34,True,0.185,micro,Consumer Defensive,Farm Products,False,False,True,-0.719,,2.8,0.1056,-0.0052,0.1133,-0.0609,0.3197,-0.1305
ALCO,2024-02-07,S2a+S2b,2024-02-08,28.45,False,0.217,micro,Consumer Defensive,Farm Products,True,False,True,0.321,4.9,4.1,-0.0356,-0.1072,0.0443,-0.1767,0.4385,0.0115
ALCO,2024-08-05,S1+S2b,2024-08-06,28.31,True,0.216,micro,Consumer Defensive,Farm Products,True,False,True,0.868,5.8,4.1,0.0643,-0.1044,0.1324,-0.0945,,
ALEC,2021-08-03,S2b,2021-08-04,27.74,True,2.219,mid,Healthcare,Biotechnology,False,False,False,1.072,,112.4,-0.4337,-0.4627,-0.5916,-0.5485,-0.6839,-0.733
ALEC,2021-11-04,S2a+S2b,2021-11-05,25.1,False,1.991,small,Healthcare,Biotechnology,False,False,True,29.897,,10.0,-0.6207,-0.5098,-0.6701,-0.4855,-0.7821,-0.7409
ALEC,2022-08-04,S2a+S2b,2022-08-05,13.06,True,1.071,small,Healthcare,Biotechnology,True,True,True,11.158,29.2,3.7,-0.2649,-0.2648,-0.3285,-0.4268,-0.6126,-0.9021
ALEC,2023-08-03,S2a,2023-08-04,8.77,False,0.735,small,Healthcare,Biotechnology,False,True,True,-0.296,,4.4,-0.317,-0.4277,-0.423,-0.5972,-0.8233,-1.2735
ALEC,2024-11-06,S2b,2024-11-07,5.64,True,0.552,small,Healthcare,Biotechnology,False,False,True,0.684,,10.0,-0.8191,-0.7673,-0.773,-0.9133,,
ALG,2021-08-04,S1+S2b,2021-08-05,141.53,True,1.679,small,Industrials,Farm & Heavy Construction Machinery,True,False,True,0.294,23.4,1.4,-0.0566,-0.0791,-0.0698,-0.019,0.2569,0.2144
ALG,2021-11-03,S1,2021-11-04,148.44,False,1.762,small,Industrials,Farm & Heavy Construction Machinery,True,False,True,0.16,25.5,1.4,-0.1478,-0.0728,-0.053,0.1288,0.1997,0.2397
ALGM,2021-07-30,S2b,2021-08-02,27.73,True,5.257,mid,Technology,Semiconductors,True,True,True,0.636,142.2,8.7,0.0325,-0.0197,-0.0837,-0.0294,0.5586,0.4983
ALGM,2023-02-01,S2b,2023-02-02,41.1,True,7.868,mid,Technology,Semiconductors,True,False,True,0.333,49.7,8.8,0.0516,-0.0366,-0.3027,-0.5068,-0.4414,-0.9161
ALGN,2021-05-05,S1+S2b,2021-05-06,584.72,True,46.272,large,Healthcare,Medical Instruments & Supplies,True,True,True,0.624,25.5,18.3,0.1752,0.05,-0.5204,-0.5149,-0.4636,-0.4781
ALGN,2021-08-04,S2b,2021-08-05,699.22,False,55.202,large,Healthcare,Medical Instruments & Supplies,True,False,True,1.869,110.7,18.4,-0.2994,-0.322,-0.5797,-0.529,-0.4831,-0.5256
ALGN,2023-08-04,S1,2023-08-07,361.25,True,27.647,large,Healthcare,Medical Instruments & Supplies,True,False,False,0.034,71.8,7.3,-0.2118,-0.3254,-0.4352,-0.6021,-0.6159,-1.056
ALGN,2024-08-02,S1,2024-08-05,207.94,False,15.532,large,Healthcare,Medical Instruments & Supplies,True,False,False,0.026,35.7,3.9,0.0405,-0.1349,-0.3284,-0.5573,,
ALGT,2021-05-05,S2a,2021-05-06,213.61,True,3.504,mid,Industrials,Airlines,False,False,True,-0.323,,3.8,-0.1344,-0.2597,-0.3029,-0.2974,-0.5165,-0.531
ALGT,2021-07-30,S2a+S2b,2021-08-02,182.32,False,2.991,mid,Industrials,Airlines,False,False,True,2.808,,3.0,-0.0661,-0.1182,-0.401,-0.3468,-0.3336,-0.3939
ALGT,2023-05-08,S2b,2023-05-09,101.22,True,1.833,small,Industrials,Airlines,True,True,False,0.313,297.3,0.8,-0.452,-0.5154,-0.4742,-0.7584,-0.462,-0.873
ALGT,2025-05-07,S2a,2025-05-08,54.6,True,0.989,small,Industrials,Airlines,True,True,False,0.063,122.2,0.4,0.2984,0.1041,0.5207,0.2003,,
ALHC,2022-05-05,S2b,2022-05-06,9.68,True,1.814,small,Healthcare,Healthcare Plans,False,False,True,0.293,,1.5,0.2655,0.334,-0.2882,-0.3084,-0.2996,-0.5952
ALHC,2023-05-04,S2b,2023-05-05,6.89,False,1.299,small,Healthcare,Healthcare Plans,False,False,True,0.259,,0.9,-0.1524,-0.2159,-0.016,-0.286,1.2467,0.8437
ALHC,2023-11-02,S2b,2023-11-03,6.02,True,1.137,small,Healthcare,Healthcare Plans,False,False,True,0.251,,0.7,0.1013,-0.0833,1.2076,0.8791,1.7973,1.1847
ALIT,2022-08-04,S2a,2022-08-05,153.18,True,81.757,large,Technology,Software - Application,False,False,True,,,,0.1646,0.1648,0.0574,-0.0409,-0.1397,-0.4292
ALIT,2024-08-06,S2a,2024-08-07,129.69,True,70.952,large,Technology,Software - Application,False,False,False,-0.041,,28.7,-0.0261,-0.1918,-0.4016,-0.6357,,
ALK,2021-11-04,S2a,2021-11-05,59.35,True,7.437,mid,Industrials,Airlines,True,False,False,,256.4,,-0.1383,-0.0274,-0.2441,-0.0596,-0.4467,-0.4055
ALK,2025-05-08,S2b,2025-05-09,52.03,True,6.394,mid,Industrials,Airlines,True,True,True,0.405,40.5,0.6,-0.1859,-0.4003,-0.2151,-0.5371,,
ALKS,2021-07-28,S2a,2021-07-29,25.56,True,4.123,mid,Healthcare,Drug Manufacturers - Specialty & Generic,False,False,True,0.227,,3.9,-0.0188,-0.0285,0.0016,0.0533,0.1252,0.0564
ALKS,2023-07-26,S2a+S2b,2023-07-27,30.28,True,5.042,mid,Healthcare,Drug Manufacturers - Specialty & Generic,True,False,True,1.235,49.9,3.5,-0.0839,-0.1692,-0.0793,-0.2993,-0.1364,-0.5815
ALKS,2023-10-25,S2a,2023-10-26,24.7,False,4.118,mid,Healthcare,Drug Manufacturers - Specialty & Generic,True,False,True,0.51,23.0,2.7,-0.0008,-0.2416,0.0563,-0.3663,0.2032,-0.5007
ALKT,2022-08-05,S2b,2022-08-08,14.93,True,1.359,small,Technology,Software - Application,False,False,True,0.377,,7.9,0.0944,0.0914,0.0656,-0.0387,1.2572,0.9331
ALKT,2023-11-02,S1,2023-11-03,20.01,True,1.908,small,Technology,Software - Application,False,False,True,0.268,,7.7,0.3658,0.1812,0.8256,0.497,0.0095,-0.6031
ALKT,2024-05-02,S2b,2024-05-03,27.33,False,2.665,mid,Technology,Software - Application,False,False,True,0.269,,9.9,0.3366,0.2151,-0.0124,-0.135,-0.3718,-0.8102
ALKT,2024-10-31,S2b,2024-11-01,37.6,False,3.779,mid,Technology,Software - Application,False,False,True,0.269,,12.1,-0.3066,-0.2909,-0.4604,-0.6693,,
ALKT,2025-05-01,S2b,2025-05-02,26.99,True,2.781,mid,Technology,Software - Application,False,False,True,0.285,,8.1,-0.2516,-0.4642,-0.4013,-0.6874,,
